Time [10 us];CAN_C1::BCM_COMMAND::BrakePedalSwitchNOSts;CAN_C1::BRAKE1::VehicleSpeedVSOSig;CAN_C1::ENGINE4::EngineTorque;CAN_C1::ENGINE1::EngineSpeed;CAN_C1::ENGINE7::ActualGearGSI
17003205;0;31,625;-2;2062;2
17003253;0;31,625;-2;2053;2
17003545;0;31,625;-2;2053;2
17003803;0;31,375;-2;2053;2
17004204;0;31,375;-2;2037;2
17004251;0;31,375;-5;2037;2
17004534;0;31,375;-5;2037;2
17004799;0;31,375;-5;2037;2
17004892;0;31,375;-5;2037;2
17005205;0;31,375;-5;2015;2
17005252;0;31,375;-12;2015;2
17005538;0;31,375;-12;2015;2
17005803;0;31,125;-12;2015;2
17006205;0;31,125;-12;2009;2
17006252;0;31,125;-15;2009;2
17006533;0;31,125;-15;2009;2
17006800;0;31,25;-15;2009;2
17007204;0;31,25;-15;2000;2
17007227;0;31,25;-18;2000;2
17007546;0;31,25;-18;2000;2
17007803;0;31,625;-18;2000;2
17008204;0;31,625;-18;1994;2
17008251;0;31,625;-23;1994;2
17008529;0;31,625;-23;1994;2
17008800;0;31,5625;-23;1994;2
17009203;0;31,5625;-23;1993;2
17009226;0;31,5625;-26;1993;2
17009543;0;31,5625;-26;1993;2
17009800;0;31,5625;-26;1993;2
17009873;0;31,5625;-26;1993;2
17010205;0;31,5625;-26;1987;2
17010253;0;31,5625;-27;1987;2
17010538;0;31,5625;-27;1987;2
17010799;0;31,3125;-27;1987;2
17011202;0;31,3125;-27;1977;2
17011226;0;31,3125;-30;1977;2
17011545;0;31,3125;-30;1977;2
17011799;0;31,1875;-30;1977;2
17012202;0;31,1875;-30;1973;2
17012226;0;31,1875;-31;1973;2
17012539;0;31,1875;-31;1973;2
17012800;0;31,5625;-31;1973;2
17013202;0;31,5625;-31;1965;2
17013226;0;31,5625;-32;1965;2
17013534;0;31,5625;-32;1965;2
17013801;0;31,5625;-32;1965;2
17014202;0;31,5625;-32;1955;2
17014226;0;31,5625;-32;1955;2
17014531;0;31,5625;-32;1955;2
17014797;0;31,4375;-32;1955;2
17014890;0;31,4375;-32;1955;2
17015240;0;31,4375;-32;1945;2
17015263;0;31,4375;-33;1945;2
17015547;0;31,4375;-33;1945;2
17015803;0;31,375;-33;1945;2
17016202;0;31,375;-33;1940;2
17016226;0;31,375;-34;1940;2
17016531;0;31,375;-34;1940;2
17016798;0;31,25;-34;1940;2
17017202;0;31,25;-34;1934;2
17017226;0;31,25;-34;1934;2
17017540;0;31,25;-34;1934;2
17017803;0;31,3125;-34;1934;2
17018203;0;31,3125;-34;1915;2
17018226;0;31,3125;-34;1915;2
17018535;0;31,3125;-34;1915;2
17018798;0;31,375;-34;1915;2
17019203;0;31,375;-34;1904;2
17019226;0;31,375;-35;1904;2
17019545;0;31,375;-35;1904;2
17019800;0;31,625;-35;1904;2
17019873;0;31,625;-35;1904;2
17020202;0;31,625;-35;1894;2
17020226;0;31,625;-35;1894;2
17020532;0;31,625;-35;1894;2
17020797;0;31,4375;-35;1894;2
17021203;0;31,4375;-35;1886;2
17021226;0;31,4375;-35;1886;2
17021541;0;31,4375;-35;1886;2
17021800;0;31,0625;-35;1886;2
17022202;0;31,0625;-35;1868;2
17022226;0;31,0625;-35;1868;2
17022541;0;31,0625;-35;1868;2
17022798;0;30,875;-35;1868;2
17023202;0;30,875;-35;1858;2
17023226;0;30,875;-35;1858;2
17023553;0;30,875;-35;1858;2
17023801;0;31,375;-35;1858;2
17024203;0;31,375;-35;1850;2
17024226;0;31,375;-35;1850;2
17024533;0;31,375;-35;1850;2
17024798;0;31,25;-35;1850;2
17024894;0;31,25;-35;1850;2
17025203;0;31,25;-35;1843;2
17025227;0;31,25;-35;1843;2
17025534;0;31,25;-35;1843;2
17025800;0;30,9375;-35;1843;2
17026203;0;30,9375;-35;1819;2
17026226;0;30,9375;-35;1819;2
17026534;0;30,9375;-35;1819;2
17026797;0;31,375;-35;1819;2
17027203;0;31,375;-35;1811;2
17027226;0;31,375;-35;1811;2
17027535;0;31,375;-35;1811;2
17027803;0;31,375;-35;1811;2
17028202;0;31,375;-35;1803;2
17028226;0;31,375;-35;1803;2
17028534;0;31,375;-35;1803;2
17028798;0;31,3125;-35;1803;2
17029202;0;31,3125;-35;1780;2
17029226;0;31,3125;-35;1780;2
17029534;0;31,3125;-35;1780;2
17029800;0;31,8125;-35;1780;2
17029873;0;31,8125;-35;1780;2
17030204;0;31,8125;-35;1773;2
17030227;0;31,8125;-35;1773;2
17030535;0;31,8125;-35;1773;2
17030798;0;31,125;-35;1773;2
17031204;0;31,125;-35;1766;2
17031227;0;31,125;-35;1766;2
17031546;0;31,125;-35;1766;2
17031800;0;30,9375;-35;1766;2
17032204;0;30,9375;-35;1754;2
17032227;0;30,9375;-35;1754;2
17032539;0;30,9375;-35;1754;2
17032797;0;31,5625;-35;1754;2
17033203;0;31,5625;-35;1742;2
17033226;0;31,5625;-35;1742;2
17033546;0;31,5625;-35;1742;2
17033801;0;30,8125;-35;1742;2
17034203;0;30,8125;-35;1734;2
17034227;0;30,8125;-35;1734;2
17034536;0;30,8125;-35;1734;2
17034798;0;31,1875;-35;1734;2
17034890;0;31,1875;-35;1734;2
17035203;0;31,1875;-35;1713;2
17035226;0;31,1875;-35;1713;2
17035536;0;31,1875;-35;1713;2
17035800;0;31,75;-35;1713;2
17036202;0;31,75;-35;1702;2
17036226;0;31,75;-35;1702;2
17036536;0;31,75;-35;1702;2
17036797;0;31,0625;-35;1702;2
17037203;0;31,0625;-35;1694;2
17037226;0;31,0625;-35;1694;2
17037560;0;31,0625;-35;1694;2
17037803;0;30,6875;-35;1694;2
17038203;0;30,6875;-35;1686;2
17038226;0;30,6875;-35;1686;2
17038537;0;30,6875;-35;1686;2
17038798;0;30,875;-35;1686;2
17039203;0;30,875;-35;1674;2
17039226;0;30,875;-35;1674;2
17039545;0;30,875;-35;1674;2
17039799;0;30,5;-35;1674;2
17039872;0;30,5;-35;1674;0
17040208;0;30,5;-35;1662;0
17040231;0;30,5;-35;1662;0
17040537;0;30,5;-35;1662;0
17040798;0;31,0625;-35;1662;0
17041203;0;31,0625;-35;1653;0
17041226;0;31,0625;-35;1653;0
17041538;0;31,0625;-35;1653;0
17041800;0;31,5;-35;1653;0
17042203;0;31,5;-35;1644;0
17042226;0;31,5;-35;1644;0
17042542;0;31,5;-35;1644;0
17042799;0;31,5625;-35;1644;0
17043217;0;31,5625;-35;1632;0
17043241;0;31,5625;-35;1632;0
17043545;0;31,5625;-35;1632;0
17043802;0;32;-35;1632;0
17044203;0;32;-35;1620;0
17044226;0;32;-35;1620;0
17044538;0;32;-35;1620;0
17044798;0;30,6875;-35;1620;0
17044890;0;30,6875;-35;1620;0
17045203;0;30,6875;-35;1603;0
17045227;0;30,6875;-35;1603;0
17045551;0;30,6875;-35;1603;0
17045800;0;30,25;-35;1603;0
17046203;0;30,25;-35;1589;0
17046226;0;30,25;-35;1589;0
17046539;0;30,25;-35;1589;0
17046798;0;30,5625;-35;1589;0
17047202;0;30,5625;-35;1575;0
17047226;0;30,5625;-35;1575;0
17047547;0;30,5625;-35;1575;0
17047802;0;30,5625;-35;1575;0
17048203;0;30,5625;-35;1564;0
17048226;0;30,5625;-36;1564;0
17048544;0;30,5625;-36;1564;0
17048799;0;31,25;-36;1564;0
17049203;0;31,25;-36;1554;0
17049226;0;31,25;-37;1554;0
17049551;0;31,25;-37;1554;0
17049799;0;31,625;-37;1554;0
17049872;0;31,625;-37;1554;0
17050203;0;31,625;-37;1539;0
17050226;0;31,625;-36;1539;0
17050540;0;31,625;-36;1539;0
17050797;0;31,375;-36;1539;0
17051203;0;31,375;-36;1525;0
17051226;0;31,375;-36;1525;0
17051540;0;31,375;-36;1525;0
17051800;0;30,5625;-36;1525;0
17052203;0;30,5625;-36;1515;0
17052226;0;30,5625;-36;1515;0
17052545;0;30,5625;-36;1515;0
17052801;0;30,375;-36;1515;0
17053203;0;30,375;-36;1504;0
17053226;0;30,375;-36;1504;0
17053541;0;30,375;-36;1504;0
17053801;0;30,4375;-36;1504;0
17054203;0;30,4375;-36;1489;0
17054226;0;30,4375;-36;1489;0
17054541;0;30,4375;-36;1489;0
17054803;0;31,1875;-36;1489;0
17054895;0;31,1875;-36;1489;0
17055202;0;31,1875;-36;1474;0
17055226;0;31,1875;-36;1474;0
17055552;0;31,1875;-36;1474;0
17055800;0;31,5;-36;1474;0
17056202;0;31,5;-36;1462;0
17056226;0;31,5;-36;1462;0
17056541;0;31,5;-36;1462;0
17056801;0;31,25;-36;1462;0
17057203;0;31,25;-36;1452;0
17057226;0;31,25;-36;1452;0
17057556;0;31,25;-36;1452;0
17057802;0;31,375;-36;1452;0
17058203;0;31,375;-36;1436;0
17058226;0;31,375;-36;1436;0
17058542;0;31,375;-36;1436;0
17058799;0;30,6875;-36;1436;0
17059203;0;30,6875;-36;1420;0
17059226;0;30,6875;-37;1420;0
17059546;0;30,6875;-37;1420;0
17059799;0;30,375;-37;1420;0
17059872;0;30,375;-37;1420;0
17060203;0;30,375;-37;1420;0
17060226;0;30,375;-37;1420;0
17060543;0;30,375;-37;1420;0
17060803;0;30,9375;-37;1420;0
17061231;0;30,9375;-37;1407;0
17061254;0;30,9375;-37;1407;0
17061543;0;30,9375;-37;1407;0
17061801;0;30,875;-37;1407;0
17062203;0;30,875;-37;1395;0
17062226;0;30,875;-37;1395;0
17062543;0;30,875;-37;1395;0
17062803;0;30,8125;-37;1395;0
17063203;0;30,8125;-37;1379;0
17063227;0;30,8125;-5;1379;0
17063560;0;30,8125;-5;1379;0
17063800;0;31,0625;-5;1379;0
17064203;0;31,0625;-5;1363;0
17064227;0;31,0625;7;1363;0
17064544;0;31,0625;7;1363;0
17064806;0;31;7;1363;0
17064898;0;31;7;1363;0
17065203;0;31;7;1350;0
17065226;0;31;10;1350;0
17065544;0;31;10;1350;0
17065800;0;30,75;10;1350;0
17066203;0;30,75;10;1351;0
17066227;0;30,75;10;1351;0
17066544;0;30,75;10;1351;0
17066804;0;31,1875;10;1351;0
17067202;0;31,1875;10;1354;0
17067226;0;31,1875;10;1354;0
17067566;0;31,1875;10;1354;0
17067802;0;31,125;10;1354;0
17068203;0;31,125;10;1352;0
17068226;0;31,125;9;1352;0
17068545;0;31,125;9;1352;0
17068802;0;30,875;9;1352;0
17069203;0;30,875;9;1353;0
17069227;0;30,875;9;1353;0
17069556;0;30,875;9;1353;0
17069800;0;31;9;1353;0
17069873;0;31;9;1353;0
17070203;0;31;9;1355;0
17070227;0;31;8;1355;0
17070546;0;31;8;1355;0
17070805;0;30,8125;8;1355;0
17071206;0;30,8125;8;1355;0
17071229;0;30,8125;8;1355;0
17071556;0;30,8125;8;1355;0
17071800;0;31,0625;8;1355;0
17072203;0;31,0625;8;1354;0
17072226;0;31,0625;9;1354;0
17072545;0;31,0625;9;1354;0
17072810;0;31,375;9;1354;0
17073203;0;31,375;9;1354;0
17073227;0;31,375;8;1354;0
17073566;0;31,375;8;1354;0
17073801;0;31,0625;8;1354;0
17074203;0;31,0625;8;1359;0
17074226;0;31,0625;7;1359;0
17074549;0;31,0625;7;1359;0
17074807;0;31,0625;7;1359;0
17074900;0;31,0625;7;1359;0
17075203;0;31,0625;7;1363;0
17075226;0;31,0625;6;1363;0
17075555;0;31,0625;6;1363;0
17075800;0;30,8125;6;1363;0
17076203;0;30,8125;6;1362;0
17076226;0;30,8125;6;1362;0
17076547;0;30,8125;6;1362;0
17076808;0;30,875;6;1362;0
17077202;0;30,875;6;1362;0
17077226;0;30,875;6;1362;0
17077557;0;30,875;6;1362;0
17077802;0;31,0625;6;1362;0
17078203;0;31,0625;6;1367;0
17078227;0;31,0625;6;1367;0
17078547;0;31,0625;6;1367;0
17078808;0;31,3125;6;1367;0
17079203;0;31,3125;6;1372;0
17079227;0;31,3125;4;1372;0
17079548;0;31,3125;4;1372;0
17079799;0;30,6875;4;1372;0
17079872;0;30,6875;4;1372;0
17080203;0;30,6875;4;1373;0
17080226;0;30,6875;3;1373;0
17080548;0;30,6875;3;1373;0
17080806;0;30,875;3;1373;0
17081203;0;30,875;3;1373;0
17081226;0;30,875;3;1373;0
17081548;0;30,875;3;1373;0
17081800;0;30,8125;3;1373;0
17082204;0;30,8125;3;1373;0
17082228;0;30,8125;3;1373;0
17082548;0;30,8125;3;1373;0
17082808;0;30,75;3;1373;0
17083204;0;30,75;3;1375;0
17083264;0;30,75;2;1375;0
17083568;0;30,75;2;1375;0
17083802;0;31,4375;2;1375;0
17084203;0;31,4375;2;1376;0
17084226;0;31,4375;2;1376;0
17084549;0;31,4375;2;1376;0
17084811;0;31,0625;2;1376;0
17084904;0;31,0625;2;1376;0
17085203;0;31,0625;2;1374;0
17085227;0;31,0625;4;1374;0
17085558;0;31,0625;4;1374;0
17085800;0;30,625;4;1374;0
17086203;0;30,625;4;1373;0
17086226;0;30,625;6;1373;0
17086550;0;30,625;6;1373;0
17086808;0;30,875;6;1373;0
17087203;0;30,875;6;1376;0
17087227;0;30,875;4;1376;0
17087571;0;30,875;4;1376;0
17087803;0;29,9375;4;1376;0
17088203;0;29,9375;4;1379;0
17088226;0;29,9375;2;1379;0
17088550;0;29,9375;2;1379;0
17088808;0;30,125;2;1379;0
17089203;0;30,125;2;1378;0
17089226;0;30,125;2;1378;0
17089559;0;30,125;2;1378;0
17089799;0;30,875;2;1378;0
17089904;0;30,875;2;1378;0
17090203;0;30,875;2;1374;0
17090226;0;30,875;4;1374;0
17090550;0;30,875;4;1374;0
17090810;0;30,9375;4;1374;0
17091203;0;30,9375;4;1372;0
17091227;0;30,9375;5;1372;0
17091562;0;30,9375;5;1372;0
17091799;0;31,25;5;1372;0
17092203;0;31,25;5;1368;0
17092226;0;31,25;6;1368;0
17092551;0;31,25;6;1368;0
17092811;0;31,3125;6;1368;0
17093203;0;31,3125;6;1359;0
17093226;0;31,3125;8;1359;0
17093562;0;31,3125;8;1359;0
17093800;0;30,875;8;1359;0
17094232;0;30,875;8;1359;0
17094256;0;30,875;12;1359;0
17094551;0;30,875;12;1359;0
17094811;0;30,6875;12;1359;0
17094903;0;30,6875;12;1359;0
17095203;0;30,6875;12;1350;0
17095227;0;30,6875;17;1350;0
17095552;0;30,6875;17;1350;0
17095799;0;30,6875;17;1350;0
17096203;0;30,6875;17;1342;0
17096226;0;30,6875;20;1342;0
17096557;0;30,6875;20;1342;0
17096812;0;30,8125;20;1342;0
17097203;0;30,8125;20;1336;0
17097227;0;30,8125;22;1336;0
17097563;0;30,8125;22;1336;0
17097803;0;30,8125;22;1336;0
17098203;0;30,8125;22;1326;0
17098227;0;30,8125;26;1326;0
17098552;0;30,8125;26;1326;0
17098808;0;30,9375;26;1326;0
17099203;0;30,9375;26;1318;0
17099226;0;30,9375;26;1318;0
17099552;0;30,9375;26;1318;0
17099799;0;30,75;26;1318;0
17099872;0;30,75;26;1318;0
17100202;0;30,75;26;1315;0
17100226;0;30,75;29;1315;0
17100553;0;30,75;29;1315;0
17100797;0;30,6875;29;1315;0
17101203;0;30,6875;29;1314;0
17101226;0;30,6875;30;1314;0
17101553;0;30,6875;30;1314;0
17101799;0;30,625;30;1314;0
17102203;0;30,625;30;1314;0
17102226;0;30,625;30;1314;0
17102554;0;30,625;30;1314;0
17102797;0;30,625;30;1314;0
17103203;0;30,625;30;1315;0
17103226;0;30,625;30;1315;0
17103563;0;30,625;30;1315;0
17103801;0;30,8125;30;1315;0
17104204;0;30,8125;30;1316;0
17104228;0;30,8125;29;1316;0
17104554;0;30,8125;29;1316;0
17104814;0;30,5;29;1316;0
17104906;0;30,5;29;1316;0
17105203;0;30,5;29;1322;0
17105226;0;30,5;28;1322;0
17105564;0;30,5;28;1322;0
17105800;0;30,5625;28;1322;0
17106203;0;30,5625;28;1327;0
17106227;0;30,5625;27;1327;0
17106561;0;30,5625;27;1327;0
17106814;0;31;27;1327;0
17107203;0;31;27;1328;0
17107226;0;31;27;1328;0
17107555;0;31;27;1328;0
17107802;0;31,0625;27;1328;0
17108203;0;31,0625;27;1327;0
17108227;0;31,0625;27;1327;0
17108555;0;31,0625;27;1327;0
17108797;0;30,875;27;1327;0
17109202;0;30,875;27;1329;0
17109226;0;30,875;29;1329;0
17109555;0;30,875;29;1329;0
17109799;0;30,9375;29;1329;0
17109872;0;30,9375;29;1329;0
17110203;0;30,9375;29;1333;0
17110226;0;30,9375;29;1333;0
17110563;0;30,9375;29;1333;0
17110814;0;30,4375;29;1333;0
17111203;0;30,4375;29;1333;0
17111226;0;30,4375;30;1333;0
17111568;0;30,4375;30;1333;0
17111799;0;30,6875;30;1333;0
17112203;0;30,6875;30;1336;0
17112226;0;30,6875;31;1336;0
17112574;0;30,6875;31;1336;0
17112816;0;30,625;31;1336;0
17113211;0;30,625;31;1336;0
17113234;0;30,625;33;1336;0
17113568;0;30,625;33;1336;0
17113802;0;30,5625;33;1336;0
17114203;0;30,5625;33;1337;0
17114226;0;30,5625;34;1337;0
17114556;0;30,5625;34;1337;0
17114797;0;31;34;1337;0
17114889;0;31;34;1337;0
17115202;0;31;34;1337;0
17115226;0;31;36;1337;0
17115556;0;31;36;1337;0
17115799;0;31,0625;36;1337;0
17116202;0;31,0625;36;1334;0
17116226;0;31,0625;38;1334;0
17116557;0;31,0625;38;1334;0
17116797;0;30,8125;38;1334;0
17117202;0;30,8125;38;1332;0
17117226;0;30,8125;38;1332;0
17117567;0;30,8125;38;1332;0
17117802;0;30,9375;38;1332;0
17118203;0;30,9375;38;1336;0
17118226;0;30,9375;40;1336;0
17118558;0;30,9375;40;1336;0
17118798;0;30,75;40;1336;0
17119202;0;30,75;40;1339;0
17119226;0;30,75;40;1339;0
17119558;0;30,75;40;1339;0
17119800;0;30,9375;40;1339;0
17119873;0;30,9375;40;1339;3
17120202;0;30,9375;40;1339;3
17120226;0;30,9375;40;1339;3
17120563;0;30,9375;40;1339;3
17120797;0;31;40;1339;3
17121203;0;31;40;1338;3
17121226;0;31;33;1338;3
17121558;0;31;33;1338;3
17121799;0;30,875;33;1338;3
17122203;0;30,875;33;1336;3
17122227;0;30,875;35;1336;3
17122558;0;30,875;35;1336;3
17122796;0;30,875;35;1336;3
17123202;0;30,875;35;1337;3
17123226;0;30,875;26;1337;3
17123568;0;30,875;26;1337;3
17123800;0;30,75;26;1337;3
17124203;0;30,75;26;1336;3
17124226;0;30,75;21;1336;3
17124559;0;30,75;21;1336;3
17124797;0;30,6875;21;1336;3
17124920;0;30,6875;21;1336;3
17125203;0;30,6875;21;1332;3
17125226;0;30,6875;23;1332;3
17125559;0;30,6875;23;1332;3
17125799;0;30,9375;23;1332;3
17126203;0;30,9375;23;1325;3
17126227;0;30,9375;24;1325;3
17126560;0;30,9375;24;1325;3
17126797;0;30,6875;24;1325;3
17127202;0;30,6875;24;1319;3
17127226;0;30,6875;23;1319;3
17127582;0;30,6875;23;1319;3
17127802;0;30,75;23;1319;3
17128202;0;30,75;23;1315;3
17128226;0;30,75;24;1315;3
17128560;0;30,75;24;1315;3
17128797;0;30,625;24;1315;3
17129239;0;30,625;24;1315;3
17129263;0;30,625;21;1315;3
17129560;0;30,625;21;1315;3
17129802;0;30,6875;21;1315;3
17129875;0;30,6875;21;1315;3
17130202;0;30,6875;21;1308;3
17130226;0;30,6875;21;1308;3
17130560;0;30,6875;21;1308;3
17130797;0;30,8125;21;1308;3
17131203;0;30,8125;21;1302;3
17131226;0;30,8125;18;1302;3
17131561;0;30,8125;18;1302;3
17131799;0;30,5;18;1302;3
17132203;0;30,5;18;1301;3
17132226;0;30,5;10;1301;3
17132561;0;30,5;10;1301;3
17132797;0;30,5625;10;1301;3
17133204;0;30,5625;10;1301;3
17133227;0;30,5625;7;1301;3
17133566;0;30,5625;7;1301;3
17133801;0;30,4375;7;1301;3
17134204;0;30,4375;7;1299;3
17134227;0;30,4375;7;1299;3
17134562;0;30,4375;7;1299;3
17134797;0;30,3125;7;1299;3
17134890;0;30,3125;7;1299;3
17135203;0;30,3125;7;1298;3
17135227;0;30,3125;2;1298;3
17135574;0;30,3125;2;1298;3
17135800;0;30,5625;2;1298;3
17136203;0;30,5625;2;1298;3
17136227;0;30,5625;-1;1298;3
17136562;0;30,5625;-1;1298;3
17136797;0;30,1875;-1;1298;3
17137203;0;30,1875;-1;1298;3
17137226;0;30,1875;-6;1298;3
17137568;0;30,1875;-6;1298;3
17137803;0;30,5625;-6;1298;3
17138203;0;30,5625;-6;1295;3
17138227;0;30,5625;-7;1295;3
17138563;0;30,5625;-7;1295;3
17138797;0;30;-7;1295;3
17139202;0;30;-7;1290;3
17139226;0;30;-4;1290;3
17139567;0;30;-4;1290;3
17139799;0;30,125;-4;1290;3
17139905;0;30,125;-4;1290;3
17140203;0;30,125;-4;1286;3
17140226;0;30,125;-3;1286;3
17140568;0;30,125;-3;1286;3
17140797;0;30,375;-3;1286;3
17141203;0;30,375;-3;1285;3
17141226;0;30,375;-3;1285;3
17141563;0;30,375;-3;1285;3
17141799;0;30,4375;-3;1285;3
17142203;0;30,4375;-3;1285;3
17142226;0;30,4375;-3;1285;3
17142564;0;30,4375;-3;1285;3
17142797;0;30,8125;-3;1285;3
17143203;0;30,8125;-3;1285;3
17143227;0;30,8125;-4;1285;3
17143577;0;30,8125;-4;1285;3
17143801;0;31;-4;1285;3
17144204;0;31;-4;1281;3
17144228;0;31;-2;1281;3
17144564;0;31;-2;1281;3
17144796;0;30,5625;-2;1281;3
17144889;0;30,5625;-2;1281;3
17145203;0;30,5625;-2;1277;3
17145227;0;30,5625;-1;1277;3
17145564;0;30,5625;-1;1277;3
17145799;0;30,3125;-1;1277;3
17146203;0;30,3125;-1;1277;3
17146227;0;30,3125;-2;1277;3
17146565;0;30,3125;-2;1277;3
17146796;0;30,0625;-2;1277;3
17147203;0;30,0625;-2;1277;3
17147226;0;30,0625;-2;1277;3
17147587;0;30,0625;-2;1277;3
17147802;0;30,1875;-2;1277;3
17148203;0;30,1875;-2;1274;3
17148227;0;30,1875;-2;1274;3
17148565;0;30,1875;-2;1274;3
17148797;0;30,5;-2;1274;3
17149203;0;30,5;-2;1273;3
17149227;0;30,5;-1;1273;3
17149566;0;30,5;-1;1273;3
17149799;0;30,5625;-1;1273;3
17149871;0;30,5625;-1;1273;3
17150220;0;30,5625;-1;1273;3
17150244;0;30,5625;-1;1273;3
17150566;0;30,5625;-1;1273;3
17150799;0;30,6875;-1;1273;3
17151203;0;30,6875;-1;1275;3
17151227;0;30,6875;-2;1275;3
17151566;0;30,6875;-2;1275;3
17151799;0;30,0625;-2;1275;3
17152203;0;30,0625;-2;1276;3
17152227;0;30,0625;-3;1276;3
17152566;0;30,0625;-3;1276;3
17152797;0;30,5;-3;1276;3
17153203;0;30,5;-3;1276;3
17153226;0;30,5;-2;1276;3
17153575;0;30,5;-2;1276;3
17153800;0;30,25;-2;1276;3
17154203;0;30,25;-2;1278;3
17154227;0;30,25;-2;1278;3
17154574;0;30,25;-2;1278;3
17154796;0;30,125;-2;1278;3
17154889;0;30,125;-2;1278;3
17155202;0;30,125;-2;1289;3
17155226;0;30,125;-2;1289;3
17155567;0;30,125;-2;1289;3
17155799;0;30,6875;-2;1289;3
17156202;0;30,6875;-2;1301;3
17156226;0;30,6875;-7;1301;3
17156567;0;30,6875;-7;1301;3
17156797;0;30,375;-7;1301;3
17157203;0;30,375;-7;1301;3
17157226;0;30,375;-10;1301;3
17157582;0;30,375;-10;1301;3
17157802;0;30;-10;1301;3
17158203;0;30;-10;1306;3
17158226;0;30;-10;1306;3
17158568;0;30;-10;1306;3
17158798;0;30,4375;-10;1306;3
17159203;0;30,4375;-10;1309;3
17159226;0;30,4375;-9;1309;3
17159573;0;30,4375;-9;1309;3
17159799;0;30,125;-9;1309;3
17159872;0;30,125;-9;1309;3
17160203;0;30,125;-9;1315;3
17160226;0;30,125;-9;1315;3
17160568;0;30,125;-9;1315;3
17160797;0;30,625;-9;1315;3
17161203;0;30,625;-9;1319;3
17161226;0;30,625;-8;1319;3
17161568;0;30,625;-8;1319;3
17161799;0;30,9375;-8;1319;3
17162203;0;30,9375;-8;1320;3
17162226;0;30,9375;-8;1320;3
17162569;0;30,9375;-8;1320;3
17162797;0;30,0625;-8;1320;3
17163203;0;30,0625;-8;1320;3
17163226;0;30,0625;-6;1320;3
17163583;0;30,0625;-6;1320;3
17163800;0;30,5625;-6;1320;3
17164203;0;30,5625;-6;1323;3
17164227;0;30,5625;-5;1323;3
17164569;0;30,5625;-5;1323;3
17164796;0;30,1875;-5;1323;3
17164889;0;30,1875;-5;1323;3
17165203;0;30,1875;-5;1323;3
17165227;0;30,1875;-5;1323;3
17165581;0;30,1875;-5;1323;3
17165799;0;30,375;-5;1323;3
17166203;0;30,375;-5;1324;3
17166227;0;30,375;-4;1324;3
17166570;0;30,375;-4;1324;3
17166797;0;30,8125;-4;1324;3
17167203;0;30,8125;-4;1322;3
17167226;0;30,8125;-2;1322;3
17167572;0;30,8125;-2;1322;3
17167802;0;30,5625;-2;1322;3
17168203;0;30,5625;-2;1319;3
17168227;0;30,5625;0;1319;3
17168570;0;30,5625;0;1319;3
17168797;0;30,4375;0;1319;3
17169203;0;30,4375;0;1321;3
17169227;0;30,4375;-1;1321;3
17169583;0;30,4375;-1;1321;3
17169799;0;30,375;-1;1321;3
17169897;0;30,375;-1;1321;3
17170203;0;30,375;-1;1323;3
17170227;0;30,375;-2;1323;3
17170571;0;30,375;-2;1323;3
17170796;0;30,375;-2;1323;3
17171203;0;30,375;-2;1322;3
17171227;0;30,375;-2;1322;3
17171571;0;30,375;-2;1322;3
17171799;0;30,375;-2;1322;3
17172203;0;30,375;-2;1320;3
17172227;0;30,375;-1;1320;3
17172575;0;30,375;-1;1320;3
17172796;0;30,625;-1;1320;3
17173203;0;30,625;-1;1321;3
17173227;0;30,625;0;1321;3
17173572;0;30,625;0;1321;3
17173800;0;30,8125;0;1321;3
17174240;0;30,8125;0;1321;3
17174264;0;30,8125;-1;1321;3
17174572;0;30,8125;-1;1321;3
17174800;0;30,5;-1;1321;3
17174893;0;30,5;-1;1321;3
17175203;0;30,5;-1;1322;3
17175226;0;30,5;-1;1322;3
17175592;0;30,5;-1;1322;3
17175799;0;30,5;-1;1322;3
17176203;0;30,5;-1;1321;3
17176227;0;30,5;1;1321;3
17176572;0;30,5;1;1321;3
17176796;0;30,3125;1;1321;3
17177203;0;30,3125;1;1321;3
17177227;0;30,3125;2;1321;3
17177573;0;30,3125;2;1321;3
17177801;0;30,1875;2;1321;3
17178203;0;30,1875;2;1324;3
17178227;0;30,1875;4;1324;3
17178573;0;30,1875;4;1324;3
17178797;0;30,3125;4;1324;3
17179203;0;30,3125;4;1326;3
17179226;0;30,3125;4;1326;3
17179573;0;30,3125;4;1326;3
17179799;0;30,25;4;1326;3
17179872;0;30,25;4;1326;3
17180203;0;30,25;4;1325;3
17180226;0;30,25;5;1325;3
17180574;0;30,25;5;1325;3
17180796;0;30,375;5;1325;3
17181203;0;30,375;5;1325;3
17181227;0;30,375;7;1325;3
17181574;0;30,375;7;1325;3
17181799;0;30,25;7;1325;3
17182203;0;30,25;7;1325;3
17182226;0;30,25;9;1325;3
17182574;0;30,25;9;1325;3
17182797;0;30,25;9;1325;3
17183203;0;30,25;9;1328;3
17183227;0;30,25;9;1328;3
17183586;0;30,25;9;1328;3
17183800;0;30,375;9;1328;3
17184204;0;30,375;9;1333;3
17184228;0;30,375;8;1333;3
17184574;0;30,375;8;1333;3
17184796;0;29,6875;8;1333;3
17184889;0;29,6875;8;1333;3
17185204;0;29,6875;8;1335;3
17185227;0;29,6875;10;1335;3
17185575;0;29,6875;10;1335;3
17185799;0;29,8125;10;1335;3
17186203;0;29,8125;10;1334;3
17186227;0;29,8125;12;1334;3
